555,360,2
656,347,1
511,359,2
686,354,1
681,331,1
679,339,1
326,334,6
438,340,3
696,354,1
703,354,1
696,342,1
707,347,1
707,331,1
709,355,1
715,355,1
701,343,1
707,337,1
696,337,1
701,337,1
473,347,3
556,360,3
679,338,2
731,356,1
740,360,1
723,355,1
594,343,3
755,348,1
755,358,1
768,347,1
762,359,1
695,355,2
706,345,2
710,356,2
683,356,3
666,331,3
723,356,2
647,339,4
560,360,5
711,357,3
705,344,3
693,356,3
809,357,1
807,345,1
782,354,1
798,349,1
799,356,1
793,352,1
783,344,1
813,344,1
822,344,1
676,335,4
837,338,1
833,359,1
821,334,1
721,357,3
741,360,3
705,342,4
590,342,6
876,334,1
884,335,1
783,343,2
809,356,2
804,333,2
797,350,2
806,346,2
685,358,5
670,334,5
839,357,2
838,339,2
19,362,1
26,377,1
848,335,2
40,365,1
83,362,1
66,364,1
885,336,2
797,351,3
804,332,3
98,386,1
98,389,1
17,366,2
41,365,2
83,363,2
176,388,1
96,363,2
161,379,1
153,370,1
160,386,1
183,373,1
209,387,1
231,383,1
218,363,1
218,376,1
222,376,1
211,366,1
211,362,1
874,345,4
802,335,6
8,363,4
26,363,4
95,364,3
210,380,2
183,379,2
819,334,6
220,378,2
45,362,4
871,341,5
262,387,1
268,387,1
255,388,1
241,385,1
255,382,1
163,361,3
184,378,3
210,381,3
292,379,1
292,370,1
296,362,1
274,386,1
286,388,1
280,386,1
320,379,1
319,361,1
305,361,1
314,388,1
318,372,1
326,372,1
17,362,6
342,390,1
333,372,1
341,372,1
156,384,4
157,373,4
293,371,2
366,368,1
377,383,1
365,375,1
375,364,1
293,377,2
366,362,1
366,381,1
390,385,1
406,383,1
415,383,1
397,384,1
318,371,2
312,379,2
304,388,2
186,376,5
422,383,1
499,379,1
504,378,1
468,380,1
470,362,1
489,379,1
473,390,1
474,380,1
475,362,1
495,379,1
503,367,1
479,380,1
465,362,1
480,362,1
484,380,1
507,384,1
496,361,1
486,361,1
491,361,1
332,364,2
463,381,1
155,375,5
294,376,3
511,372,1
517,372,1
527,385,1
511,378,1
517,378,1
511,366,1
517,366,1
309,377,3
216,377,6
557,368,1
554,375,1
564,381,1
341,368,3
526,385,2
597,376,1
319,369,4
309,376,4
578,362,1
629,384,1
612,378,1
620,381,1
626,365,1
630,365,1
647,368,1
657,388,1
643,389,1
340,368,4
642,367,1
653,383,1
546,385,2
297,373,5
526,386,3
588,372,2
284,389,6
658,387,2
404,384,6
420,384,6
674,366,1
666,367,1
589,372,3
616,365,3
561,362,4
644,390,3
634,369,3
739,366,1
773,387,1
781,361,1
810,369,1
824,372,1
822,365,1
817,371,1
838,377,1
829,366,1
831,375,1
835,366,1
843,367,1
845,379,1
870,383,1
850,368,1
869,370,1
867,390,1
859,369,1
862,385,1
878,371,1
885,371,1
893,372,1
886,382,1
894,382,1
718,370,2
661,388,3
664,370,3
615,367,5
593,374,5
917,375,1
925,375,1
918,383,1
902,382,1
910,382,1
901,373,1
909,374,1
822,366,2
636,370,5
869,371,2
842,368,2
859,370,2
953,387,1
933,376,1
957,379,1
941,377,1
944,385,1
949,378,1
765,361,3
23,407,1
30,407,1
816,367,3
811,366,3
824,368,3
869,373,3
941,378,2
53,405,1
46,406,1
36,406,1
72,417,1
66,404,1
81,403,1
67,420,1
88,396,1
119,399,1
96,419,1
107,400,1
113,400,1
941,379,3
83,419,2
128,405,1
143,398,1
120,399,2
134,415,1
139,404,1
126,399,1
131,399,1
100,397,2
737,366,6
744,366,6
180,393,1
868,383,6
868,379,6
185,393,1
182,418,1
203,406,1
191,414,1
229,417,1
213,410,1
283,402,1
272,392,1
292,393,1
232,392,1
275,413,1
278,393,1
230,408,1
276,403,1
236,391,1
261,393,1
258,404,1
154,396,2
315,398,1
310,391,1
325,391,1
346,393,1
338,392,1
228,417,2
214,409,2
238,418,2
364,393,1
224,406,2
363,412,1
229,407,2
234,392,2
388,407,1
279,394,2
259,405,2
282,403,2
170,405,3
392,394,1
406,394,1
399,394,1
206,409,3
383,393,2
213,409,3
247,419,3
261,407,3
94,419,6
492,410,1
536,409,1
529,410,1
418,393,3
152,395,6
260,412,5
317,419,5
245,417,5
213,411,5
438,392,3
554,400,1
339,418,5
379,391,5
365,416,5
595,404,1
613,396,1
610,391,1
535,410,3
416,396,5
439,395,5
760,399,1
611,391,2
534,412,4
768,414,2
845,410,1
862,391,1
869,415,1
856,414,1
831,409,1
851,412,1
821,407,1
550,393,5
892,419,1
884,417,1
900,420,1
876,416,1
765,402,3
848,399,2
665,392,5
870,402,3
858,415,3
54,433,1
32,435,1
85,430,1
75,421,1
66,441,1
108,434,1
126,435,1
145,439,1
33,435,2
114,436,1
53,433,2
161,447,1
151,442,1
192,447,1
861,416,5
197,421,1
66,442,2
213,429,1
215,423,1
222,428,1
139,426,2
91,438,2
136,435,2
150,442,2
113,425,2
160,447,2
123,429,2
296,421,1
277,426,1
247,421,2
158,448,3
139,438,3
124,430,3
30,435,6
157,450,4
120,430,5
73,421,6
61,432,6
150,447,5
113,430,6
213,423,6
132,435,6
911,427,1
917,422,1
909,421,1
938,432,1
860,429,2
936,425,1
944,426,1
953,428,1
955,434,1
946,433,1
928,425,2
929,432,2
928,426,3
199,454,1
197,465,1
193,462,1
928,428,4
209,471,1
204,456,1
237,466,1
223,479,1
216,475,1
216,458,1
251,473,1
258,477,1
244,469,1
268,472,1
957,432,4
198,466,2
222,479,2
216,476,2
203,470,3
309,479,1
292,480,2
213,476,3
311,478,2
293,479,3
313,475,4
876,468,1
940,451,1
927,474,2
929,475,3
944,475,4
929,478,4
