163,277,4
196,285,3
15,279,6
150,272,5
322,284,2
354,291,2
345,288,2
403,282,1
410,285,1
205,276,4
449,296,1
452,296,1
469,296,1
442,275,1
462,296,1
430,287,1
473,276,1
455,275,1
438,298,1
461,275,1
133,300,6
279,284,3
309,279,3
403,291,2
516,288,1
200,273,5
532,299,1
521,299,1
439,298,2
543,285,1
564,297,1
569,283,1
597,274,1
577,288,1
590,272,1
318,283,4
404,293,3
191,294,6
480,286,3
236,279,6
284,287,5
568,282,2
577,287,2
626,292,1
603,284,1
626,299,1
671,298,1
667,291,1
683,285,1
683,295,1
302,286,6
567,280,3
740,271,1
763,281,1
684,276,2
446,296,6
471,276,6
837,283,1
732,290,2
743,292,2
685,293,3
849,285,1
868,293,1
841,289,1
861,277,1
867,277,1
850,276,1
569,275,5
872,300,1
885,289,1
878,294,1
581,283,5
887,296,1
896,296,1
916,298,1
915,273,1
923,276,1
901,297,1
906,297,1
954,278,1
588,272,6
904,287,2
10,310,1
55,303,1
42,303,1
31,314,1
918,286,3
681,295,6
708,290,6
841,300,4
10,311,2
42,302,2
79,318,1
69,302,1
70,313,1
32,313,2
42,313,2
920,284,4
118,303,1
102,323,1
892,290,5
103,301,1
92,305,1
99,308,1
92,320,1
99,316,1
143,304,1
121,315,1
128,304,1
135,316,1
147,329,1
179,311,1
169,323,1
951,276,4
160,330,1
160,320,1
165,312,1
934,279,4
155,305,1
179,320,1
159,305,1
9,314,3
200,315,1
182,303,1
206,324,1
191,312,1
190,326,1
80,328,2
72,311,2
57,310,3
257,303,1
921,279,5
256,313,1
270,308,1
240,325,1
219,326,1
110,307,2
100,307,2
145,320,2
951,272,5
170,322,2
166,303,2
278,324,1
278,320,1
287,311,1
278,303,1
276,317,1
209,303,2
37,311,4
57,329,4
309,309,1
308,327,1
257,327,2
353,320,1
331,302,1
336,302,1
343,302,1
102,304,3
9,314,5
119,306,3
277,323,2
191,328,3
194,304,3
370,324,1
362,316,1
370,316,1
208,305,3
82,325,4
368,310,1
267,308,3
325,327,2
258,324,3
415,308,1
396,304,1
360,303,2
354,321,2
360,308,2
119,322,4
402,318,1
134,307,5
53,304,6
206,329,4
439,308,1
79,305,5
322,325,3
105,307,5
114,309,5
332,304,3
395,307,2
356,322,3
134,317,6
134,305,6
134,310,6
454,307,1
195,305,5
468,330,1
77,327,6
195,329,5
77,317,6
356,323,4
254,330,6
255,308,6
255,313,6
255,304,6
266,301,6
255,321,6
309,312,5
386,304,4
530,326,1
551,328,1
467,308,2
552,321,1
401,305,4
592,327,1
588,314,1
589,306,1
587,326,1
592,314,1
592,306,1
581,320,1
581,308,1
581,316,1
581,312,1
598,316,1
599,301,1
588,321,1
629,306,1
347,329,5
307,328,6
307,309,6
640,303,1
648,305,1
522,327,2
679,307,1
688,307,1
668,324,1
682,316,1
673,316,1
665,313,1
708,315,1
692,307,1
697,303,1
691,312,1
697,328,1
705,328,1
552,322,2
698,317,1
714,329,1
706,309,1
552,327,2
590,328,2
590,313,2
621,306,2
738,301,1
745,301,1
655,311,2
722,329,1
649,306,2
394,304,6
673,315,2
669,325,2
713,320,2
697,327,2
552,326,3
752,320,1
758,320,1
751,327,1
698,318,2
757,327,1
752,314,1
771,314,1
758,314,1
777,314,1
765,314,1
783,314,1
796,314,1
802,314,1
790,314,1
808,314,1
590,311,3
606,301,3
746,302,2
723,328,2
650,307,3
525,321,4
836,302,1
669,330,3
827,314,1
814,314,1
833,314,1
821,314,1
839,314,1
844,303,1
857,314,1
845,314,1
763,322,2
863,314,1
755,303,2
851,314,1
869,314,1
615,305,4
524,323,5
698,325,4
837,302,2
825,302,2
844,302,2
723,325,4
883,307,1
889,308,1
874,314,1
883,313,1
873,326,1
886,326,1
893,326,1
879,326,1
880,301,1
900,326,1
672,328,5
923,303,1
907,326,1
924,326,1
913,326,1
585,326,6
624,301,6
638,303,6
839,301,3
941,327,1
954,327,1
935,313,1
947,326,1
934,326,1
960,326,1
27,331,1
874,313,2
895,307,2
884,308,2
902,307,2
48,341,1
105,331,1
47,344,1
38,344,1
115,344,1
115,338,1
48,350,1
94,350,1
73,341,1
38,350,1
114,350,1
78,335,1
73,335,1
55,334,1
64,334,1
77,350,1
69,350,1
123,338,1
145,334,1
145,345,1
144,353,1
18,348,2
123,344,1
8,351,2
133,355,1
884,310,3
145,339,1
150,339,1
153,345,1
160,345,1
153,350,1
153,334,1
170,350,1
160,340,1
157,360,1
161,351,1
153,339,1
160,335,1
178,351,1
207,331,1
189,334,1
200,338,1
195,339,1
190,351,1
207,345,1
191,344,1
40,332,2
47,343,2
39,343,2
47,351,2
934,325,3
218,350,1
239,335,1
223,341,1
239,341,1
223,336,1
248,349,1
255,354,1
257,345,1
248,342,1
265,338,1
248,331,1
264,355,1
9,350,3
179,350,2
190,352,2
210,345,2
149,343,3
271,349,1
276,349,1
278,345,1
281,333,1
291,332,1
291,336,1
219,350,2
237,350,2
330,337,1
307,346,1
328,348,1
11,349,4
249,334,2
256,347,2
45,349,4
209,345,3
290,335,2
323,337,2
271,348,2
309,334,2
284,344,2
172,348,4
229,351,3
299,336,2
330,336,2
194,335,4
348,344,1
346,335,1
353,344,1
369,334,1
362,345,1
371,348,1
329,336,3
252,347,4
171,343,5
405,344,1
398,345,1
419,345,1
346,334,2
351,344,2
363,345,2
425,345,1
437,344,1
445,360,1
459,360,1
467,332,1
465,360,1
475,342,1
496,349,1
506,349,1
500,358,1
275,347,4
481,343,1
281,342,4
499,343,1
488,343,1
504,343,1
253,340,5
494,343,1
326,335,4
168,350,6
158,351,6
528,333,1
511,332,1
511,343,1
547,341,1
553,341,1
469,340,2
451,344,2
452,359,2
268,342,6
246,331,6
571,355,1
261,343,6
577,337,1
581,359,1
489,343,2
602,342,1
607,342,1
601,334,1
627,334,1
608,357,1
627,340,1
629,356,1
345,332,4
522,341,2
368,344,4
633,345,1
647,340,1
645,345,1
634,340,1
660,342,1
648,356,1
651,347,1
653,340,1
656,356,1
640,340,1
634,334,1
640,334,1
654,334,1
296,336,6
316,336,6
307,332,6
661,334,1
667,333,1
672,333,1
592,356,2
597,357,2
687,346,1
582,358,2
630,357,2
522,331,3
537,351,3
655,356,2
719,349,1
691,343,1
692,354,1
699,335,1
697,347,1
704,347,1
749,352,1
723,339,1
723,347,1
742,351,1
728,351,1
689,334,2
581,358,3
579,331,3
668,332,2
574,357,3
679,342,2
667,347,2
524,331,4
631,359,3
722,348,2
757,353,1
779,345,1
751,333,1
757,333,1
757,343,1
764,343,1
751,339,1
782,355,1
790,355,1
788,344,1
799,345,1
810,345,1
688,333,3
462,360,6
818,346,1
538,353,5
870,345,1
851,355,1
580,360,5
771,353,2
759,342,2
764,353,2
763,342,2
877,345,1
890,345,1
897,345,1
882,355,1
884,345,1
687,331,4
923,333,1
917,345,1
923,345,1
904,346,1
910,345,1
927,351,1
519,340,6
947,333,1
933,345,1
946,346,1
947,339,1
934,333,1
952,346,1
934,339,1
953,333,1
940,346,1
953,339,1
941,333,1
959,346,1
959,339,1
959,333,1
939,352,1
940,340,1
770,353,3
882,356,2
812,355,3
837,356,3
30,382,1
658,342,6
6,381,1
23,369,1
15,381,1
60,368,1
31,375,1
60,381,1
47,375,1
947,356,2
953,354,2
83,374,1
63,375,1
82,369,1
90,369,1
119,368,1
22,369,2
111,369,1
119,374,1
30,374,2
15,382,2
119,381,1
52,370,2
948,356,3
951,355,3
63,374,2
138,375,1
141,369,1
148,369,1
139,381,1
811,358,5
837,358,5
155,375,1
173,375,1
797,345,6
169,381,1
14,370,3
110,369,2
120,369,2
37,370,3
51,370,3
68,370,3
79,369,3
139,382,2
131,369,2
816,346,6
207,370,2
234,373,1
235,368,1
223,381,1
953,358,5
256,368,1
264,368,1
93,370,3
263,373,1
107,370,3
130,370,3
305,374,1
321,374,1
304,380,1
161,370,3
180,370,3
195,370,3
209,370,3
240,369,2
341,369,1
349,373,1
377,370,1
353,374,1
370,369,1
364,373,1
265,369,2
294,369,2
283,369,2
311,370,2
327,370,2
397,370,1
405,370,1
224,370,3
240,370,3
378,370,2
350,372,2
369,370,2
341,370,2
358,370,2
253,370,3
88,369,6
281,370,3
295,370,3
424,370,1
433,370,1
435,378,1
477,363,1
449,378,1
427,361,1
480,376,1
475,374,1
453,369,1
406,370,2
146,370,6
204,370,6
492,376,1
175,369,6
434,370,2
511,382,1
515,384,1
458,377,2
480,377,2
548,364,1
563,368,1
558,361,1
502,378,2
490,371,2
492,375,2
597,366,1
577,367,1
582,371,1
589,377,1
579,377,1
617,372,1
262,369,6
233,368,6
524,390,2
515,385,2
290,369,6
596,367,2
505,380,3
491,373,3
616,371,2
607,368,2
347,372,6
375,370,6
648,379,1
647,365,1
669,376,1
403,370,6
746,371,1
595,367,3
616,370,3
776,367,1
480,371,6
487,372,5
515,390,5
868,378,1
892,378,1
498,377,6
615,367,5
580,371,6
921,372,1
905,379,1
955,382,1
631,363,5
717,376,5
693,375,5
749,376,5
955,383,2
960,384,5
561,410,1
569,402,1
557,393,1
564,400,1
558,407,1
582,405,1
574,417,1
574,408,1
596,411,1
610,418,1
603,414,1
562,411,2
523,391,3
568,416,3
522,393,4
586,425,1
625,428,1
617,422,1
621,437,1
635,423,1
659,435,1
650,448,1
650,440,1
651,433,1
640,438,1
634,434,1
659,446,1
667,435,1
680,434,1
681,446,1
672,434,1
587,426,2
592,430,2
692,433,1
699,446,1
689,447,2
682,433,2
660,434,2
577,422,3
662,433,3
668,449,3
688,449,3
589,433,4
647,449,4
685,431,4
583,430,5
136,469,1
156,470,1
149,469,1
161,470,1
126,470,1
156,480,1
151,457,4
532,471,1
624,475,1
605,463,1
622,463,1
612,463,1
624,456,1
611,477,1
615,456,1
642,466,1
658,475,1
640,457,1
632,456,1
659,469,1
635,464,1
660,464,1
597,457,1
678,453,1
664,453,1
681,476,1
625,455,2
614,455,2
606,478,2
612,465,2
631,455,2
658,454,2
597,470,2
641,456,2
634,465,2
660,465,2
694,475,1
707,467,1
700,466,1
712,467,1
692,458,1
715,474,1
723,474,1
704,453,1
737,472,1
716,464,1
703,480,1
743,467,1
688,478,2
679,453,2
663,477,2
680,477,2
613,453,3
627,454,3
612,466,3
626,465,3
627,477,3
595,470,3
642,477,3
632,466,3
716,466,2
738,474,2
743,466,2
746,477,2
666,477,3
612,452,4
594,472,4
746,478,3
666,451,4
684,452,4
745,479,4
601,476,6
621,456,6
681,480,5
739,479,5
